"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","preytype","count","preytype_validated","resolved_names","resolved_id_fromgnr","data_source","taxon_level_fromid","taxon_name_fromid","taxon_bins","name_match"
201402,95,"201402-95",39.45199333,-72.97724167,336,500,67,"SNE",212,"A. aestivalis","Limacina helicina",420,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,127,"201402-127",40.120195,-73.54423167,354,1707,42,"SNE",220,"A. aestivalis","Limacina helicina",200,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,127,"201402-127",40.120195,-73.54423167,355,1707,42,"SNE",224,"A. aestivalis","Limacina helicina",240,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,56,"201402-56",38.334775,-74.07386667,387,1740,63,"MAB",215,"A. aestivalis","Limacina helicina",13,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,56,"201402-56",38.334775,-74.07386667,389,1740,63,"MAB",222,"A. aestivalis","Limacina helicina",140,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,407,2252,32,"MAB",195,"A. aestivalis","Limacina helicina",250,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,257,"201402-257",42.61333333,-66.632,252,1015,179,"GoM",250,"A. pseudoharengus","Limacina helicina",12,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,191,"201402-191",41.89695833,-68.92680167,268,452,156,"GoM",172,"A. pseudoharengus","Limacina helicina",5,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,325,2004,140,"GoM",164,"A. pseudoharengus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,64,"201402-64",41.20531667,-71.22919833,221,2306,48,"SNE",180,"C. harengus","Limacina helicina",7,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,114,"201402-114",39.24038,-73.72974833,224,1300,43,"MAB",243,"C. harengus","Limacina helicina",430,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,114,"201402-114",39.24038,-73.72974833,225,1300,43,"MAB",238,"C. harengus","Limacina helicina",230,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,57,"201402-57",38.587985,-74.28988167,375,2005,45,"MAB",204,"C. harengus","Limacina helicina",50,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,58,"201402-58",38.8625,-74.45793667,378,2242,25,"MAB",224,"C. harengus","Limacina helicina",40,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,45,"201402-45",38.11966667,-74.52333333,423,1431,41,"MAB",217,"C. harengus","Limacina helicina",920,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,45,"201402-45",38.11966667,-74.52333333,424,1431,41,"MAB",234,"C. harengus","Limacina helicina",1020,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,74,"201402-74",40.080725,-70.80851,392,2243,142,"SNE",114,"P. triacanthus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,272,"201402-272",44.349245,-67.02154833,230,2114,137,"GoM",207,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,116,"201402-116",39.689,-73.642,350,1801,35,"MAB",275,"S. scombrus","Limacina helicina",140,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,116,"201402-116",39.689,-73.642,351,1801,35,"MAB",273,"S. scombrus","Limacina helicina",20,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,356,1420,61,"MAB",221,"S. scombrus","Limacina helicina",33,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,358,1420,61,"MAB",238,"S. scombrus","Limacina helicina",2040,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,113,"201404-113",40.94842,-71.05502,458,2221,50,"SNE",125,"P. triacanthus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,347,"201404-347",41.36194833,-68.54252833,465,157,77,"GoM",121,"C. harengus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,441,"201404-441",42.86537333,-70.53140667,489,2217,93,"GoM",158,"S. scombrus","Limacina helicina",10,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,441,"201404-441",42.86537333,-70.53140667,491,2217,93,"GoM",105,"S. scombrus","Limacina helicina",29,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,435,"201404-435",42.7965,-70.22783333,527,1100,64,"GoM",212,"S. scombrus","Limacina helicina",2,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,435,"201404-435",42.7965,-70.22783333,529,1100,64,"GoM",221,"S. scombrus","Limacina helicina",2,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,435,"201404-435",42.7965,-70.22783333,530,1100,64,"GoM",226,"S. scombrus","Limacina helicina",4,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,435,"201404-435",42.7965,-70.22783333,531,1100,64,"GoM",215,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,436,"201404-436",42.77871667,-70.20353,533,1217,114,"GoM",222,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,436,"201404-436",42.77871667,-70.20353,535,1217,114,"GoM",202,"S. scombrus","Limacina helicina",6,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,436,"201404-436",42.77871667,-70.20353,536,1217,114,"GoM",272,"S. scombrus","Limacina helicina",3,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,382,"201404-382",43.47038167,-68.504515,585,524,175,"GoM",233,"A. pseudoharengus","Limacina helicina",9,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201404,440,"201404-440",42.92657833,-70.497065,614,2013,104,"GoM",198,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201504,332,"201504-332",43.54333333,-67.01166667,655,1924,115.6,"GoM",119,"A. pseudoharengus","Limacina helicina",3,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201504,387,"201504-387",42.95166667,-70.165,661,1603,80.4,"GoM",100,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201504,291,"201504-291",41.61666667,-68.07,670,2102,21.6,"GB",162,"S. scombrus","Limacina helicina",1,"Limacina helicina","Limacina helicina",76340,"ITIS","Species","Limacina helicina","Other",TRUE
201302,3,"201302-3",38.41109833,-73.431095,131,1325,118,"MAB",98,"P. triacanthus","Clione limacina",1,"Clione limacina","Clione limacina",78089,"ITIS","Species","Clione limacina","Other",TRUE
201302,158,"201302-158",40.239365,-71.80516167,94,1519,76,"SNE",287,"S. scombrus","Clione limacina",3,"Clione limacina","Clione limacina",78089,"ITIS","Species","Clione limacina","Other",TRUE
201302,158,"201302-158",40.239365,-71.80516167,95,1519,76,"SNE",289,"S. scombrus","Clione limacina",108,"Clione limacina","Clione limacina",78089,"ITIS","Species","Clione limacina","Other",TRUE
201402,182,"201402-182",41.339215,-69.32830833,236,1521,79,"GoM",214,"S. scombrus","Clione limacina",1,"Clione limacina","Clione limacina",78089,"ITIS","Species","Clione limacina","Other",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,72,1305,43,"SNE",199,"C. harengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,74,1305,43,"SNE",177,"C. harengus","Euphausiacea",4,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,121,"201302-121",39.67124333,-73.29145833,87,1112,42,"SNE",170,"C. harengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,220,"201302-220",41.92301833,-69.32691333,91,1731,198,"GoM",221,"C. harengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,220,"201302-220",41.92301833,-69.32691333,92,1731,198,"GoM",187,"C. harengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,7,"201302-7",38.04904833,-73.99538667,13,26,113,"MAB",108,"P. triacanthus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,7,"201302-7",38.04904833,-73.99538667,14,26,113,"MAB",85,"P. triacanthus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,128,"201302-128",39.51353,-72.42392,106,217,142,"SNE",120,"P. triacanthus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,252,"201302-252",40.65459,-67.12342333,122,500,116,"GB",148,"P. triacanthus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,273,"201402-273",44.29286667,-69.38333333,264,3,180,"GoM",170,"A. aestivalis","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,289,"201402-289",43.10845167,-69.71666667,283,1230,197,"GoM",211,"A. aestivalis","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,296,"201402-296",42.17125667,-69.71666667,284,1004,192,"GoM",222,"A. aestivalis","Euphausiacea",4,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,296,"201402-296",42.17125667,-71.13333333,286,1004,192,"GoM",214,"A. aestivalis","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,184,"201402-184",41.73333333,-69.38333333,171,1907,164,"GoM",175,"A. aestivalis","Euphausiacea",9,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,184,"201402-184",41.73333333,-69.38333333,172,1907,164,"GoM",190,"A. aestivalis","Euphausiacea",24,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,184,"201402-184",41.73333333,-69.38333333,179,134,42,"GoM",180,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,253,"201402-253",42.522365,-67.43048167,200,27,298,"GoM",219,"A. pseudoharengus","Euphausiacea",3,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,192,"201402-192",41.72865167,-68.36175833,240,849,86,"GB",196,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,255,"201402-255",42.55021333,-67.00852833,243,342,315,"GoM",182,"A. pseudoharengus","Euphausiacea",11,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,255,"201402-255",42.55021333,-67.00852833,245,342,315,"GoM",231,"A. pseudoharengus","Euphausiacea",8,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,257,"201402-257",42.61333333,-66.632,252,1015,179,"GoM",250,"A. pseudoharengus","Euphausiacea",5,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,260,"201402-260",42.93039667,-66.80065167,260,1715,196,"GoM",230,"A. pseudoharengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,191,"201402-191",41.89695833,-68.92680167,266,452,156,"GoM",172,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,191,"201402-191",41.89695833,-68.92680167,268,452,156,"GoM",172,"A. pseudoharengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,256,"201402-256",42.63537667,-66.844475,321,704,223,"GoM",234,"A. pseudoharengus","Euphausiacea",10,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,324,2004,140,"GoM",171,"A. pseudoharengus","Euphausiacea",5,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,325,2004,140,"GoM",164,"A. pseudoharengus","Euphausiacea",4,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,68,"201402-68",40.85757833,-70.94011167,337,904,55,"SNE",206,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,118,"201402-118",39.86297833,-73.70465667,340,2252,32,"MAB",235,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,65,"201402-65",40.90416667,-71.29583333,446,155,57,"SNE",224,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,67,"201402-67",40.69278333,-71.26446333,450,553,61,"SNE",216,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,67,"201402-67",40.69278333,-71.26446333,452,553,61,"SNE",250,"A. pseudoharengus","Euphausiacea",4,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,267,"201402-267",43.81969833,-66.959605,206,814,196,"GoM",234,"C. harengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,190,"201402-190",42.03247833,-69.51447833,213,24,213,"GoM",216,"C. harengus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,190,"201402-190",42.03247833,-69.51447833,215,24,213,"GoM",232,"C. harengus","Euphausiacea",3,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,48,"201402-48",38.21238833,-73.80790667,440,2,116,"MAB",118,"P. triacanthus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,97,"201402-97",39.03153167,-73.23715833,168,930,70,"MAB",280,"S. scombrus","Euphausiacea",200,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,346,"201402-346",43.28621,-69.98562833,209,158,141,"GoM",207,"S. scombrus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,54,"201402-54",38.39969167,-73.94585333,356,1420,61,"MAB",221,"S. scombrus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201402,78,"201402-78",40.21830833,-71.45676333,427,1213,87,"SNE",271,"S. scombrus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,439,"201404-439",42.820795,-70.41459833,494,1820,122,"GoM",158,"S. scombrus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,439,"201404-439",42.820795,-70.41459833,495,1820,122,"GoM",140,"S. scombrus","Euphausiacea",6,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,393,"201404-393",43.95666667,-66.791,499,953,109,"GoM",179,"P. triacanthus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,516,1141,212,"GoM",245,"A. pseudoharengus","Euphausiacea",73,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,517,1141,212,"GoM",241,"A. pseudoharengus","Euphausiacea",7,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,518,1141,212,"GoM",240,"A. pseudoharengus","Euphausiacea",40,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,519,1141,212,"GoM",244,"A. pseudoharengus","Euphausiacea",9,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,521,1141,212,"GoM",246,"A. pseudoharengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,528,1100,64,"GoM",215,"S. scombrus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,529,1100,64,"GoM",221,"S. scombrus","Euphausiacea",50,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,530,1100,64,"GoM",226,"S. scombrus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,436,"201404-436",42.77871667,-70.20353,533,1217,114,"GoM",222,"S. scombrus","Euphausiacea",2,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,436,"201404-436",42.77871667,-70.20353,534,1217,114,"GoM",226,"S. scombrus","Euphausiacea",23,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,436,"201404-436",42.77871667,-70.20353,535,1217,114,"GoM",202,"S. scombrus","Euphausiacea",4,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,353,"201404-353",41.53427167,-69.371745,570,1705,85,"GoM",214,"C. harengus","Euphausiacea",3,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,353,"201404-353",41.53427167,-69.371745,572,1705,85,"GoM",222,"C. harengus","Euphausiacea",31,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,370,"201404-370",42.30601,-68.88251,608,1551,217,"GoM",241,"A. pseudoharengus","Euphausiacea",7,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201404,370,"201404-370",42.30601,-68.88251,610,1551,217,"GoM",255,"A. pseudoharengus","Euphausiacea",43,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201504,292,"201504-292",41.84666667,-68.20333333,623,2358,90.2,"GB",240,"C. harengus","Euphausiacea",1,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201504,295,"201504-295",41.93333333,-67.81833333,642,720,32.3,"GB",160,"S. scombrus","Euphausiacea",210,"Euphausiacea","Euphausiacea",95496,"ITIS","Order","Euphausiacea","Krill",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,72,1305,43,"SNE",199,"C. harengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,296,"201402-296",42.17125667,-69.71666667,284,1004,192,"GoM",222,"A. aestivalis","Euphausia spp.",4,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,184,"201402-184",41.73333333,-69.38333333,171,1907,164,"GoM",175,"A. aestivalis","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,184,"201402-184",41.73333333,-69.38333333,172,1907,164,"GoM",190,"A. aestivalis","Euphausia spp.",6,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,192,"201402-192",41.72865167,-68.36175833,240,849,86,"GB",196,"A. pseudoharengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,255,"201402-255",42.55021333,-67.00852833,243,342,315,"GoM",182,"A. pseudoharengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,257,"201402-257",42.61333333,-66.632,252,1015,179,"GoM",250,"A. pseudoharengus","Euphausia spp.",6,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,260,"201402-260",42.93039667,-66.80065167,260,1715,196,"GoM",230,"A. pseudoharengus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,256,"201402-256",42.63537667,-66.844475,321,704,223,"GoM",234,"A. pseudoharengus","Euphausia spp.",8,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,256,"201402-256",42.63537667,-66.844475,322,704,223,"GoM",234,"A. pseudoharengus","Euphausia spp.",6,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,67,"201402-67",40.69278333,-71.26446333,452,553,61,"SNE",250,"A. pseudoharengus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,267,"201402-267",43.81969833,-66.959605,206,814,196,"GoM",234,"C. harengus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,192,"201402-192",41.72865167,-68.36175833,216,849,86,"GB",270,"S. scombrus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201402,79,"201402-79",40.16070333,-71.56662167,419,1401,86,"SNE",283,"S. scombrus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,439,"201404-439",42.820795,-70.41459833,495,1820,122,"GoM",140,"S. scombrus","Euphausia spp.",5,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,518,1141,212,"GoM",240,"A. pseudoharengus","Euphausia spp.",15,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,369,"201404-369",42.00832,-69.37580167,520,1141,212,"GoM",252,"A. pseudoharengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,527,1100,64,"GoM",212,"S. scombrus","Euphausia spp.",8,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,529,1100,64,"GoM",221,"S. scombrus","Euphausia spp.",5,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,530,1100,64,"GoM",226,"S. scombrus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,435,"201404-435",42.7965,-70.22783333,531,1100,64,"GoM",215,"S. scombrus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,436,"201404-436",42.77871667,-70.20353,535,1217,114,"GoM",202,"S. scombrus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,436,"201404-436",42.77871667,-70.20353,536,1217,114,"GoM",272,"S. scombrus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,353,"201404-353",41.53427167,-69.371745,570,1705,85,"GoM",214,"C. harengus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,353,"201404-353",41.53427167,-69.371745,572,1705,85,"GoM",222,"C. harengus","Euphausia spp.",12,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,370,"201404-370",42.30601,-68.88251,610,1551,217,"GoM",255,"A. pseudoharengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201404,440,"201404-440",42.92657833,-70.497065,614,2013,104,"GoM",198,"S. scombrus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,292,"201504-292",41.84666667,-68.20333333,623,2358,90.2,"GB",240,"C. harengus","Euphausia spp.",2,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,387,"201504-387",42.95166667,-70.165,624,1603,80.4,"GoM",206,"A. aestivalis","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,411,"201504-411",43.845,-68.58166667,627,1831,58.2,"GoM",178,"S. scombrus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,295,"201504-295",41.93333333,-67.81833333,642,720,32.3,"GB",160,"S. scombrus","Euphausia spp.",30060,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,332,"201504-332",43.54333333,-67.01166667,653,1924,115.6,"GoM",132,"A. pseudoharengus","Euphausia spp.",1,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201504,291,"201504-291",41.61666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Euphausia spp.",3,"Euphausia","Euphausia",95501,"ITIS","Genus","Euphausia","Krill",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,83,1910,69,"SNE",230,"C. harengus","Meganyctiphanes norvegica",22,"Meganyctiphanes norvegica","Meganyctiphanes norvegica",95534,"ITIS","Species","Meganyctiphanes norvegica","Krill",TRUE
201302,220,"201302-220",41.92301833,-69.32691333,91,1731,198,"GoM",221,"C. harengus","Meganyctiphanes norvegica",4,"Meganyctiphanes norvegica","Meganyctiphanes norvegica",95534,"ITIS","Species","Meganyctiphanes norvegica","Krill",TRUE
